SMILES,Core_type,SAscore,PC1,PC2
Cc1ccc(F)c(I)c1-c1cccs1,0,2.427447449597464,1.862049640613199,-0.35051700599534513
Clc1cc(I)c(-c2cccs2)cc1-c1cccs1,0,2.485210692264104,1.9637211168294333,-0.3571391794981546
COc1c(Cl)c(I)c(-c2cccs2)c(Br)c1C#N,0,3.09034195660416,1.620796232613677,1.359716422075613
Cc1cc(I)c(F)c(C#N)c1,0,2.7632984795333044,-1.5264286765285364,0.5848925283054305
Fc1cc(Cl)c(-c2cccs2)cc1Br,0,2.185473485100422,1.9472543690176227,-0.27909996573374
Cc1c(-c2cccs2)cc(C#N)c(F)c1I,0,2.9101698040196613,1.6948021289519473,0.6708907071284879
Cc1c(Br)c(-c2cccs2)c(-c2cccs2)c(Br)c1C#N,0,2.9138157195195227,1.7587682088203769,0.35862071011041924
Cc1ccc(F)c(C#N)c1Cl,0,2.3463955617614207,-1.2812772304230975,0.5334382964999712
Cc1cc(Br)c(-c2cccs2)c(C)c1I,0,2.691844563456824,1.9113083880991695,-0.12302786611088085
COc1c(C)c(Cl)c(C)c(-c2cccs2)c1Cl,0,2.6220535383622963,1.8818414117239803,0.6128476101254848
N#Cc1ccc(Cl)c(I)c1,0,2.2739873153934624,-1.2262267175264039,0.3545747412648648
Brc1cccc(Br)c1Br,0,2.19343569953325,-0.6429519132218819,-0.35130897406419304
Fc1ccccc1Br,0,1.4628859526925415,-0.7091406858489688,-0.3789759013991554
COc1c(Cl)c(F)c(Cl)c(Br)c1C#N,0,3.1047267395382923,-1.6539002039521498,1.2722789298227184
COc1cc(Br)c(OC)c(F)c1Br,0,2.431623007927378,-1.3205651809659469,1.1264909905008564
COc1cc(Cl)c(C)c(I)c1,0,2.3071059065890065,-1.371855875272045,0.7511680200159626
Cc1cccc(-c2cccs2)c1,0,1.6203802427265188,1.8476532307277937,-0.23320112891119762
Cc1cc(F)ccc1Br,0,1.6187222379947883,-1.0653303904133307,0.002058913697241585
COc1ccc(-c2cccs2)c(I)c1C,0,2.3611232286940265,1.8988621655394688,0.8561130752295255
Fc1ccccc1,0,1.0,-0.6723733493284787,-0.48974291386402685
Cc1cc(-c2cccs2)c(-c2cccs2)cc1C#N,0,2.455120551916126,1.7992470024740772,0.6752138593875848
Cc1c(F)c(I)c(-c2cccs2)c(C#N)c1Cl,0,3.0345124012385494,1.6181090697733758,0.42088877468434305
N#Cc1ccc(I)c(-c2cccs2)c1,0,2.3743975087690607,1.7969868582586792,0.2756579005632193
COc1cc(F)cc(C#N)c1Cl,0,2.3334492537155302,-1.5330329043899844,1.64684737095507
N#Cc1cc(C#N)cc(-c2cccs2)c1,0,2.337732045458658,1.7030472110362036,0.12327694222881208
COc1c(F)cc(F)c(F)c1Cl,0,2.4008174919289296,-1.0045231027413624,0.716967995495657
Cc1cc(C#N)cc(Cl)c1-c1cccs1,0,2.337156195726994,1.7423857097664166,0.4997372345276551
Clc1ccc(-c2cccs2)cc1,0,1.5427468361331125,1.8382480259425105,-0.6127288827268682
N#Cc1cc(I)ccc1Br,0,2.6450078282139757,-1.210040444155689,0.5325203559229303
COc1c(C)ccc(F)c1C,0,1.8421425113635423,-1.0975109567808228,0.8273270919918015
Cc1cc(Cl)c(Br)cc1C#N,0,2.4269324317879466,-1.5025590687261294,0.7323854759520102
COc1ccc(OC)c(Br)c1,0,1.4899787978356915,-1.0372009404422542,1.2216440934679025
Cc1ccc(C#N)cc1-c1cccs1,0,2.006657508769061,1.8005793989318302,0.5349980974660571
Cc1cc(I)c(Cl)cc1C#N,0,2.624779646642057,-1.5299597718181874,0.6800807872764777
COc1ccc(I)c(C#N)c1F,0,2.5983175229463,-1.3303270772307922,1.5774050201021967
N#Cc1cc(-c2cccs2)c(C#N)cc1Br,0,2.7002130907329462,1.830449481286702,0.4832228543413543
COc1cc(Cl)cc(C#N)c1OC,0,2.0773659038549805,-1.3682452708133368,1.9836601306405683
Fc1cc(F)cc(F)c1,0,1.5959916748480598,-1.1846247020621559,-0.6054528079325577
COc1c(C)cc(I)cc1F,0,2.261628453008104,-1.3763038014496758,0.8200835876377444
N#Cc1cc(-c2cccs2)cc(F)c1Br,0,2.520851800122598,1.6368329336497411,0.35099536040287843
Cc1c(I)ccc(Br)c1C#N,0,2.869679911894046,-1.2842035437746988,0.5754909553553411
COc1c(F)c(Cl)c(F)c(Br)c1Br,0,2.986288701057777,-1.458738565322039,0.4832411671293442
COc1cc(C)cc(Cl)c1,0,1.634515520521667,-1.1959972656988085,0.7016446775445107
COc1ccc(I)c(-c2cccs2)c1C,0,2.308303448474245,1.8581594159692318,0.8087030293837612
COc1ccc(OC)c(Cl)c1,0,1.3547157209126155,-1.0492237851718027,1.193823798113848
Fc1c(Br)c(Cl)c(I)c(-c2cccs2)c1I,0,3.230717706117562,1.8571646297009199,-0.5912424460243932
Cc1ccc(-c2cccs2)c(C)c1Cl,0,2.092292420011665,1.964787417900996,-0.2527145503719426
Cc1ccc(F)cc1,0,1.0501132254198158,-1.030445687013325,-0.3148018263528657
Fc1ccc(Br)cc1Br,0,1.7739606995332498,-1.0081921397688582,-0.2815676413662227
Cc1cccc(-c2cccs2)c1-c1cccs1,0,2.1195435049174787,2.238212780210292,-0.23433783439420833
COc1cccc(Cl)c1OC,0,1.4846618747587677,-0.76883445759086,1.240742391651176
COc1c(C)c(-c2cccs2)c(C#N)c(I)c1Cl,0,2.938791564139482,1.6259530688364365,1.4005301324970556
Cc1cccc(C#N)c1C#N,0,2.2911818747587684,-0.8967673347500134,0.8628719381635137
Brc1ccc(Br)c(I)c1,0,2.370920314917864,-1.014041059442782,-0.2763657134843952
COc1ccc(F)c(I)c1F,0,2.4070226174643388,-1.1292722198869025,0.8437249144531116
N#Cc1cccc(Cl)c1,0,1.6728710841486336,-0.8564445506422662,0.4511455580421133
Cc1ccc(-c2cccs2)cc1I,0,2.0719150098840853,1.7765715570159542,-0.21473768418045894
COc1cc(-c2cccs2)c(I)c(-c2cccs2)c1C,0,2.589287455310465,2.1335645706428057,0.9891598441513152
Cc1c(Cl)ccc(I)c1-c1cccs1,0,2.373035615277937,1.8651223938966837,-0.3209846616178886
Cc1c(Br)ccc(F)c1I,0,2.6282829761429696,-1.1538661103816155,0.07299807703251057
COc1cc(-c2cccs2)c(Cl)c(C)c1F,0,2.441650573250429,1.848556303575071,0.9782848114075967
N#Cc1cccc(F)c1,0,1.6975504687640193,-0.8614913945227461,0.41181024123715243
COc1c(C)cc(Br)cc1C,0,1.8278905219736217,-1.3060026117091885,0.8306928651593881
Clc1ccc(I)cc1,0,1.583246791853382,-1.0310740668770575,-0.5554243636171207
COc1cc(Cl)ccc1Cl,0,1.4448693666755137,-1.0612714322253685,0.9898502023959225
N#Cc1cc(F)ccc1Cl,0,1.9122796230857693,-1.2162922084376075,0.5147923317230872
Cc1ccc(I)c(F)c1,0,2.0023530072255564,-1.080171313225455,-0.12180023169372721
N#Cc1c(F)cccc1Br,0,2.2436180846242326,-0.8983026440026811,0.48917651356567504
N#Cc1cc(Br)cc(Cl)c1C#N,0,2.6928261767924546,-1.4470587403110735,0.5323884541084279
COc1ccc(Br)cc1,0,1.1976046226101715,-1.0654891478523814,0.586722210677327
Cc1cc(F)ccc1I,0,1.9692606995332491,-1.0908595262899046,-0.04734611721094565
N#Cc1c(I)ccc(I)c1-c1cccs1,0,2.860415536386334,1.7756913657894615,0.07793031755745157
Clc1cccc(Br)c1Cl,0,1.899551084148632,-0.580741193612042,-0.2165109549436693
N#Cc1cc(I)cc(C#N)c1C#N,0,3.172565024734101,-1.4134278008676113,0.41381344399833797
c1ccc(-c2cccs2)cc1,0,1.4270241125210053,1.8895843175807343,-0.6192744028607786
COc1cc(Cl)cc(C#N)c1,0,1.9395264901433844,-1.3701585882396627,1.3392135699855483
Cc1cc(F)ccc1Cl,0,1.4556433918409404,-1.0770333893489317,-0.04996769953391728
COc1cc(C)cc(C)c1,0,1.452187315393461,-1.2544664477409757,0.6063961151383419
COc1c(F)c(Br)cc(Br)c1F,0,2.705723199124959,-1.323511972565692,0.7245385266306089
COc1c(Br)c(-c2cccs2)c(OC)c(-c2cccs2)c1-c1cccs1,0,2.8027297971559677,1.9214733360547598,0.5542534833976354
COc1c(C)c(I)cc(-c2cccs2)c1Cl,0,2.714337985837842,1.833139622421937,0.8959554728372553
Clc1ccc(Br)c(Cl)c1,0,1.6767780072255576,-1.0065786026138512,-0.299610122956711
COc1cc(I)c(C)cc1Br,0,2.1999509994272035,-1.248518668886422,1.0580479513979688
Cc1cc(C#N)c(F)cc1I,0,2.5359732805943125,-1.5511914942732752,0.6539007011771026
COc1c(C)c(C)c(F)c(I)c1-c1cccs1,0,2.734216414616476,1.8011872227308572,0.7687717198409384
COc1ccc(OC)c(OC)c1,0,1.242926176792453,-1.0012060358039543,1.1340749498855176
COc1cc(Cl)cc(Br)c1,0,1.828889879496028,-1.2107618921193852,0.6946960935562274
N#Cc1c(I)cc(I)c(F)c1C#N,0,3.35345513462421,-1.4457211425116807,0.21335511375325922
Cc1c(Br)c(Cl)c(Br)c(-c2cccs2)c1C#N,0,2.999346180502764,1.711926543657708,0.3899974876330251
Fc1ccccc1F,0,1.1952146240212116,-0.6687734666431174,-0.4952560220927132
COc1c(F)c(F)c(Br)c(Br)c1Br,0,2.8115880017570785,-1.4138482932322316,0.4917437228995008
Fc1c(Br)ccc(-c2cccs2)c1Cl,0,2.37532200581048,1.9429466437165788,-0.49034562152625305
COc1c(F)cc(-c2cccs2)cc1I,0,2.347577074847873,1.7448336271569005,0.7087194850656876
COc1cc(C#N)cc(I)c1I,0,2.718121369100144,-1.5010094146180772,1.5187235249549575
COc1c(Br)cc(Cl)c(C)c1C,0,2.2026075663706166,-1.3528823990264955,0.9071110958542019
Cc1ccc(I)c(-c2cccs2)c1,0,2.1437578373269144,1.944594873673435,-0.16649953580908683
COc1cc(-c2cccs2)c(Cl)cc1C,0,1.9828463056171035,1.8995627482017814,1.0441327627899757
COc1cc(C#N)cc(C#N)c1OC,0,2.2786396950038785,-1.448329142919126,1.9807077560666728
Cc1cc(C#N)c(F)cc1Br,0,2.27386081375081,-1.5049229853094355,0.6877979187303895
Cc1c(Cl)cc(-c2cccs2)cc1C#N,0,2.3573814704522693,1.580042643462857,0.632771045319176
COc1cccc(I)c1I,0,2.3375719307780773,-0.7738015843256669,0.9861615862367359
COc1c(Cl)c(C)c(I)c(Br)c1I,0,3.278925064694141,-1.4821913210788356,0.633357044441489
COc1c(C)c(C#N)c(OC)c(C)c1C#N,0,2.954711112710969,-1.5454487075175896,1.2706382906074254
N#Cc1cc(Cl)cc(I)c1,0,2.610571930778079,-1.337839963953192,0.21718719806064407
Cc1cc(C#N)c(F)cc1C#N,0,2.459336753715529,-1.4862042805357256,0.603763307862534
N#Cc1c(Cl)c(-c2cccs2)cc(I)c1Br,0,2.9721565173063738,1.741591919838832,0.4093210048121155
COc1cc(-c2cccs2)c(Br)c(C)c1Cl,0,2.3839530208028776,1.8860266068574805,1.0364494501188832
N#Cc1cc(-c2cccs2)ccc1F,0,2.074302893384445,1.6496876034177927,0.33804792042351645
COc1cc(C)c(I)c(OC)c1OC,0,2.201048153259705,-1.3041088533550773,1.1531715099452782
COc1cc(Br)c(Cl)cc1Br,0,2.091072484838344,-1.2039403043656929,0.9633765670154412
N#Cc1c(I)cc(-c2cccs2)c(C#N)c1Br,0,3.038739576930573,1.7860815651065305,0.5201749938195472
N#Cc1ccc(I)cc1,0,1.9490464687640188,-1.1846066767895218,0.08208183315388741
N#Cc1cc(F)cc(I)c1,0,2.545315520521667,-1.4551618353242912,0.164707403022753
COc1cc(C#N)c(Cl)c(C)c1I,0,2.806507623311992,-1.547658134963898,1.8165346545143597
COc1cc(Br)cc(I)c1OC,0,2.1226415614078373,-1.2769912899653562,1.1238299709824788
COc1cc(C#N)c(C)c(OC)c1,0,2.148479750008826,-1.4613461919577475,1.865721433956845
Cc1c(Br)c(Br)cc(F)c1-c1cccs1,0,2.609632180717613,1.9067351033541218,-0.15488632640858271
COc1ccc(C#N)c(F)c1C,0,2.229685311407838,-1.304923849220881,1.73180691429438
Ic1ccccc1I,0,2.2476985401051284,-0.6841168939669965,-0.4114485606698915
N#Cc1c(Br)ccc(F)c1-c1cccs1,0,2.5002276242984216,1.7585962061377636,0.2135752945752241
Cc1ccc(F)c(I)c1,0,2.001856853379403,-1.0849113200938312,-0.0985971570695743
COc1ccc(Br)cc1C,0,1.4769103923165403,-1.0757165427710547,1.1074507863834615
Fc1cccc(F)c1,0,1.2948251135317026,-0.6550108090816298,-0.30777554698556503
N#Cc1cc(Cl)c(Cl)cc1C#N,0,2.3926502152539904,-1.3922583086011873,0.3778658002509203
COc1ccc(-c2cccs2)c(Cl)c1,0,1.7670636626152163,1.9418329080413272,0.7619465900514518
COc1cc(I)ccc1Br,0,2.089674494880642,-0.9809444558222375,1.0647815587152603
COc1c(Br)cc(C)c(C#N)c1C#N,0,2.662387030598584,-1.4976382379895452,1.6077251431361015
COc1cc(C)c(-c2cccs2)c(OC)c1,0,1.9972377061175628,1.9500332021867752,1.058705515539102
Brc1cc(-c2cccs2)ccc1-c1cccs1,0,2.1436164279944023,2.1393343655740438,-0.35309234927515376
Cc1ccc(C)c(-c2cccs2)c1Br,0,2.235600112319357,1.950898889496796,-0.3614831655242105
Cc1c(F)c(Cl)c(Br)c(C)c1I,0,3.3380569460232223,-1.4782938311786042,-0.41893890551835294
Cc1cc(Br)c(-c2cccs2)c(C#N)c1,0,2.444371580342379,1.7575017310179455,0.6499001208129668
COc1ccc(I)cc1Br,0,1.987346289752436,-1.0968411267433633,1.0518636810515396
Fc1cc(Br)c(-c2cccs2)c(Br)c1,0,2.3268427158696525,1.9712636578883767,-0.4655502174328266
Cc1cccc(I)c1,0,1.7894411974477862,-0.726202665842598,-0.024247502378949976
N#Cc1ccccc1-c1cccs1,0,1.919773353247692,1.8671316386786538,0.2561155303578748
Cc1cc(C#N)c(C#N)c(C#N)c1-c1cccs1,0,2.813819118299607,1.7629137786875877,0.7365621471761817
Cc1c(F)c(Cl)c(I)c(-c2cccs2)c1Cl,0,2.96665223205674,1.836297260687251,-0.4044481275377561
COc1ccc(Cl)cc1,0,1.0490464687640184,-1.0757198228027878,0.5732979192600497
COc1cccc(OC)c1Cl,0,1.6062587978356897,-0.7592488797456437,0.9282422510460313
N#Cc1ccc(Br)c(Br)c1F,0,2.690267179798555,-1.214348893116464,0.38322838108294827
Cc1c(F)c(I)c(I)c(C)c1C#N,0,3.40004534441442,-1.5966365158437303,0.24541270454741523
Cc1c(F)ccc(-c2cccs2)c1Cl,0,2.2018048460471675,1.919502952439983,-0.2681586479414611
Cc1cc(F)c(F)cc1C#N,0,2.174197153273356,-1.4623807290612032,0.5854961900693514
Cc1cc(C)c(I)c(I)c1,0,2.551814928805692,-1.2588969640104382,-0.21307583712053538
Cc1cc(C)c(C#N)cc1C#N,0,2.3991708883309144,-1.4078657926476241,0.5466879438367271
Cc1c(F)cc(I)c(Cl)c1-c1cccs1,0,2.784613794226056,1.8352258598070714,-0.19019687539025734
COc1c(C)cccc1Cl,0,1.622951417957566,-0.7996193897322545,0.9457359021722254
COc1cc(C#N)ccc1I,0,2.1521895670664595,-1.276246947733937,1.637304889051352
COc1c(Br)c(F)c(F)c(Br)c1Br,0,2.9781362535053297,-1.4194956017982747,0.47442189314356015
N#Cc1cc(Cl)ccc1Br,0,2.1542950077011547,-1.2037665724231468,0.566861733107348
Cc1ccc(F)c(Br)c1Cl,0,2.3647800175630884,-0.9994404465168298,-0.10391786017896612
Fc1cccc(Br)c1-c1cccs1,0,2.079724989094066,1.9693820154303734,-0.5125092415038585
Cc1c(I)c(F)c(-c2cccs2)c(I)c1I,0,3.2124987436846464,1.873933149929183,-0.4386559653680489
Brc1c(-c2cccs2)ccc(-c2cccs2)c1I,0,2.608018088713809,1.994216965885146,-0.5628431743204779
COc1c(Br)c(-c2cccs2)c(-c2cccs2)c(Br)c1OC,0,2.732704002348047,1.9138804254567992,0.5712882460697424
COc1cc(I)c(Br)cc1F,0,2.326633758047892,-1.3871341510610007,0.9088170004092706
COc1c(Br)c(C)c(I)c(Br)c1C#N,0,3.246857508769061,-1.6363837760186415,1.2868423227345895
Fc1cccc(I)c1Cl,0,2.306564545687096,-0.7752997930665201,-0.3444592343750071
Brc1cc(Br)c(I)c(I)c1,0,2.933713153657763,-1.2479484675053842,-0.39705958217199766
COc1c(Br)ccc(C#N)c1C#N,0,2.5647228269319022,-0.9426315928691643,1.7782085406732835
COc1c(I)cc(-c2cccs2)cc1C#N,0,2.513400783040641,1.5917786638175562,1.5534584363439892
COc1cccc(-c2cccs2)c1-c1cccs1,0,2.1021866886914804,2.212985374311416,0.8547183690905718
Fc1ccc(I)c(Cl)c1,0,2.0791587764563264,-1.0743805500740709,-0.2882699501170839
COc1cc(I)c(Cl)c(I)c1Br,0,3.113894415005852,-1.3691243933086037,0.9529152532531419
COc1cc(F)c(C)cc1-c1cccs1,0,1.9890078440786425,1.898886311080509,1.0326405586335703
Cc1cc(I)c(I)c(-c2cccs2)c1Cl,0,2.8222787097982884,1.8825081716206582,-0.11380336985072871
Cc1cccc(I)c1C,0,1.988997237994788,-0.7519536372728193,-0.06235883988550272
Clc1cc(Br)cc(-c2cccs2)c1,0,2.071450976620051,1.9127012519957083,-0.42279887729978627
Cc1cc(C)c(Br)c(F)c1,0,2.145776467267229,-1.287624288360781,-0.18192197732921597
COc1cc(-c2cccs2)c(Cl)cc1F,0,2.020217734188533,1.8831700499677695,0.960499674785278
Cc1cc(Cl)c(Cl)cc1I,0,2.1554421477406027,-1.3197858668420128,-0.18451111373011278
COc1ccc(F)cc1C#N,0,1.7766772593741536,-1.2598842095306246,1.869019428384079
Clc1cc(Cl)cc(I)c1,0,2.4223818533794024,-1.132335732712887,-0.5009404229099771
Clc1cc(Br)cc(I)c1,0,2.6046664687640195,-1.1803018043577953,-0.4253897557477643
COc1c(I)c(C)c(Br)c(F)c1I,0,3.339063526232602,-1.5000245232602651,0.6006856209645847
Fc1cc(-c2cccs2)c(-c2cccs2)cc1Br,0,2.3748435325007904,1.999239624702296,-0.36666617596826095
Cc1cc(-c2cccs2)c(-c2cccs2)c(Br)c1-c1cccs1,0,2.647697293065683,2.2167739700247435,-0.0597047628137416
COc1c(Br)c(I)c(C#N)c(F)c1-c1cccs1,0,3.0467096175146784,1.6097597978775757,1.3354184908742714
COc1cc(I)ccc1I,0,2.3296898794960264,-1.069237196781789,0.9529811495440053
Cc1cc(F)cc(-c2cccs2)c1,0,1.9439353841044584,1.7904890727871663,-0.3068929166462457
Fc1cc(Br)cc(-c2cccs2)c1,0,2.043840997410074,1.8009957931555391,-0.4768198985154426
Cc1c(C)c(I)c(Br)c(C#N)c1Br,0,3.276483106652183,-1.5715327840808166,0.30984693452655954
COc1cc(I)cc(-c2cccs2)c1,0,2.1457490472305984,1.7501224396396962,0.6051921761763301
COc1cc(-c2cccs2)cc(C#N)c1C,0,2.3057207830406394,1.5791122958197432,1.696013753764928
COc1cc(-c2cccs2)c(I)cc1I,0,2.5169814704522686,1.9190604518607552,0.901212366220916
COc1ccc(C#N)c(-c2cccs2)c1,0,2.052935981057942,1.7602345765133443,1.584111678288708
COc1cc(C)c(I)cc1F,0,2.125625800488212,-1.378786850985218,0.930467595141779
COc1cccc(C)c1I,0,1.965736033342182,-0.7963686311481464,1.0622172943185322
COc1cc(OC)c(OC)c(I)c1C,0,2.300830273841827,-1.3083214878978515,1.1282072172794875
Fc1c(Br)cccc1-c1cccs1,0,2.1012950514641275,1.9858415728884733,-0.4561387240938363
N#Cc1cccc(I)c1,0,2.12951169953325,-0.8654170140862083,0.4135647589034136
COc1c(I)c(F)c(C)c(-c2cccs2)c1OC,0,2.7281209204974086,1.8074522605708931,0.5788016467438258
Brc1ccc(Br)cc1,0,1.4158971415037307,-0.9572764750436138,-0.5766433323337591
COc1c(Br)c(Br)c(I)c(I)c1C#N,0,3.4214959703075225,-1.6062657879655151,1.272362562802409
N#Cc1c(Cl)c(I)c(-c2cccs2)c(Br)c1-c1cccs1,0,3.06369916150127,1.7207837272404136,0.12986847406799273
Cc1c(-c2cccs2)cc(-c2cccs2)c(I)c1-c1cccs1,0,2.7572617017912844,2.211322042912366,-0.18107417701681566
N#Cc1cc(C#N)c(C#N)cc1Cl,0,2.6306661236352,-1.3826603636373815,0.38423876038307175
COc1ccc(F)cc1F,0,1.3870898794960276,-1.0482845525365958,1.0119193921214753
COc1c(I)cccc1-c1cccs1,0,2.1906867395382914,1.9189158103637576,0.7444416643777668
N#Cc1cc(Cl)cc(Br)c1Br,0,2.6247557739630114,-1.3150024143339247,0.48377225793531564
Cc1cc(C)cc(F)c1,0,1.7162972379947874,-1.2450847444961728,-0.33820590562247044
COc1c(C)ccc(C)c1C,0,1.6163212912043914,-1.04823871766435,0.7584284920993223
COc1cccc(OC)c1,0,1.1727984875546351,-0.6995194273958661,0.8655143624546978
COc1cccc(Br)c1Cl,0,1.9177565461626929,-0.6782999524036869,1.1017037348643852
N#Cc1cc(I)cc(-c2cccs2)c1,0,2.449235970307523,1.6352930634983776,0.1676574053527757
N#Cc1cc(I)c(I)c(-c2cccs2)c1Cl,0,3.057694279544136,1.7449988833131957,0.44530022750069
Fc1cc(-c2cccs2)c(F)cc1Cl,0,2.069478218828232,1.975766944267605,-0.4103961573501735
COc1c(Br)c(C)c(-c2cccs2)c(OC)c1C#N,0,2.805543322222741,1.6888784180548868,1.3038809682324854
COc1c(-c2cccs2)cc(Br)c(Br)c1Br,0,2.6011960277958845,1.9546443084259455,0.8919638051089126
Cc1c(F)c(C#N)c(Cl)c(-c2cccs2)c1I,0,3.060805043379018,1.6325068668265115,0.34262693576588493
COc1ccc(F)c(C#N)c1,0,1.8315495670664603,-1.2701903848921081,1.63084324237218
N#Cc1ccc(F)cc1,0,1.518962776456327,-1.1751469709622981,0.12048408858085093
Cc1c(C)c(Cl)c(F)c(I)c1C,0,2.8706338691001463,-1.4454211119456113,-0.4790575728432997
COc1c(Br)cc(I)c(Br)c1C,0,2.7864239435418323,-1.360435098462266,0.8996990740211249
N#Cc1c(F)c(Br)c(Br)c(Br)c1I,0,3.40612506469414,-1.5618495444460074,0.0315065916829798
COc1c(F)c(Br)c(C#N)c(C#N)c1F,0,3.014760337738828,-1.6155566443572076,1.2438546371188282
COc1cc(Br)c(C)cc1Cl,0,1.8183557739630127,-1.3495264806966472,1.0337477300640163
Cc1c(C#N)ccc(I)c1Br,0,2.865139328339671,-1.2899426179847198,0.6581874490332078
COc1cc(Br)c(Cl)c(-c2cccs2)c1,0,2.307508942979741,1.905408203161653,0.7888595722252404
Cc1c(Cl)c(Br)c(C)c(I)c1I,0,3.5030523306386057,-1.4202310217371426,-0.4222293731871152
Cc1cccc(Br)c1C#N,0,2.246505264111411,-0.9156537906939599,0.7211468971033379
Cc1c(I)c(Cl)cc(Br)c1C#N,0,3.113014514261436,-1.5440095793578554,0.6130464849999945
Brc1ccc(I)cc1,0,1.7520628757694643,-1.0208433919266522,-0.5420000721998435
COc1cc(I)c(-c2cccs2)cc1I,0,2.5609990528698496,1.8994444175313818,0.9072861359166411
COc1cc(Br)c(I)c(C)c1Cl,0,2.6730373430455536,-1.3933736424514371,0.9767189009775433
COc1cccc(F)c1,0,1.254268622610173,-0.7553261908860095,0.8646299024545038
COc1ccc(-c2cccs2)c(Br)c1,0,1.9208944318459835,1.950311444895915,0.7940519527274609
Fc1cccc(F)c1Br,0,2.025897237994787,-0.6753337098903915,-0.3611666515471016
COc1cc(I)c(Cl)c(C#N)c1,0,2.7031675229462984,-1.5446435562287986,1.5075799772634983
COc1c(Cl)c(I)c(C#N)c(OC)c1Br,0,3.093466846614568,-1.6558317079067673,1.3050110312668841
N#Cc1cc(Cl)cc(-c2cccs2)c1,0,2.152114816461369,1.7654750429889936,0.2087474385304841
COc1c(C)cc(C)c(Br)c1Cl,0,2.390669601110071,-1.3354984462754165,0.8524830319217588
